evid;dt;opid;dispid;rsname;mcssn;mcsname;msuid;msuname;grpname;typeid;direction;statusid;description;duration;notRead;recorded;media;extdispid;soundfile;trgid;trgname;grpid;loneworker;addInfo;sourceid;userName;source_name;target_name;source_uid;target_uid;channel_id;is_server_event
129114;2025-04-19 15:04:23.440;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات إقليم أريانة);10;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات إقليم أريانة;All Call;dmr:11052000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129115;2025-04-19 15:05:54.563;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;3;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز مرور أريانة;VOIX TUNIS;dmr:11063004@subscribers.global;dmr:6505@subscribers.global;17826016;0
129116;2025-04-19 15:06:06.507;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1604029);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1604029;All Call;dmr:1604029@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129117;2025-04-19 15:06:09.087;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1604081);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1604081;All Call;dmr:1604081@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129118;2025-04-19 15:06:22.647;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1604029);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1604029;All Call;dmr:1604029@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129119;2025-04-19 15:10:38.663;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1607003;VOIX TUNIS;dmr:1607003@subscribers.global;dmr:6505@subscribers.global;17826016;0
129120;2025-04-19 15:10:38.663;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1607003);2;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1607003;All Call;dmr:1607003@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129121;2025-04-19 15:10:47.180;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1604029);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1604029;All Call;dmr:1604029@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129122;2025-04-19 15:10:47.960;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1607003);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1607003;All Call;dmr:1607003@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129123;2025-04-19 15:10:54.500;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1604029);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1604029;All Call;dmr:1604029@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129124;2025-04-19 15:10:59.780;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1607003);2;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1607003;All Call;dmr:1607003@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129125;2025-04-19 15:11:01.700;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1607003);2;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1607003;All Call;dmr:1607003@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129126;2025-04-19 15:16:27.963;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز أمن عمومي حي يونس;VOIX TUNIS;dmr:11022005@subscribers.global;dmr:6505@subscribers.global;17826016;0
129127;2025-04-19 15:16:27.963;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (مركز أمن عمومي حي يونس);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز أمن عمومي حي يونس;All Call;dmr:11022005@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129128;2025-04-19 15:16:48.130;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;3;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;GEANT مركز الفضاء التجاري;VOIX TUNIS;dmr:11062032@subscribers.global;dmr:6505@subscribers.global;17826016;0
129129;2025-04-19 15:23:54.950;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز مرور أريانة;VOIX TUNIS;dmr:11063004@subscribers.global;dmr:6505@subscribers.global;17826016;0
129130;2025-04-19 15:23:54.953;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (مركز مرور أريانة);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز مرور أريانة;All Call;dmr:11063004@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129131;2025-04-19 15:27:03.857;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;2;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز مرور أريانة;VOIX TUNIS;dmr:11063005@subscribers.global;dmr:6505@subscribers.global;17826016;0
129132;2025-04-19 15:28:59.043;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;2;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات منطقة المنيهلة;VOIX TUNIS;dmr:11092017@subscribers.global;dmr:6505@subscribers.global;17826016;0
129133;2025-04-19 15:31:19.190;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;2;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة منطقة حي التضامن;VOIX TUNIS;dmr:11072025@subscribers.global;dmr:6505@subscribers.global;17826016;0
129134;2025-04-19 15:39:49.473;1;bc0599df84a340d6a428da8322e22082;Central;511TSD0640;VOIX HAWARIA;NULL;NULL;Tous les appels;1;0;5;Canal 1 (1:1) (مركز أمن عمومي دار علوش);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز أمن عمومي دار علوش;Tous les appels;dmr:11202050@subscribers.global;dmr:all@wides.28311776.global;28311776;0
129135;2025-04-19 15:41:48.193;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);33;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129136;2025-04-19 15:42:21.137;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;سيارة فوج التندخل بنعسان 35580;VOIX TUNIS;dmr:11105034@subscribers.global;dmr:6505@subscribers.global;17826016;0
129137;2025-04-19 15:42:26.950;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;امن عمومي حي النصر;VOIX TUNIS;dmr:11092004@subscribers.global;dmr:6505@subscribers.global;17826016;0
129138;2025-04-19 15:42:26.950;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (امن عمومي حي النصر);2;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;امن عمومي حي النصر;All Call;dmr:11092004@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129139;2025-04-19 15:42:32.247;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الحرس البلدي بالمنيهلة;VOIX TUNIS;dmr:11092005@subscribers.global;dmr:6505@subscribers.global;17826016;0
129140;2025-04-19 15:42:32.247;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الحرس البلدي بالمنيهلة);5;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الحرس البلدي بالمنيهلة;All Call;dmr:11092005@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129141;2025-04-19 15:42:44.237;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الحرس البلدي بالمنيهلة);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الحرس البلدي بالمنيهلة;All Call;dmr:11092005@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129142;2025-04-19 15:42:51.077;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الحرس البلدي بالمنيهلة);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الحرس البلدي بالمنيهلة;All Call;dmr:11092005@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129143;2025-04-19 15:42:51.560;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الحرس البلدي بالمنيهلة);5;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الحرس البلدي بالمنيهلة;All Call;dmr:11092005@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129144;2025-04-19 15:42:56.410;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129145;2025-04-19 15:43:00.920;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الحرس البلدي بالمنيهلة);6;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الحرس البلدي بالمنيهلة;All Call;dmr:11092005@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129146;2025-04-19 15:43:09.003;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);2;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129147;2025-04-19 15:43:10.457;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (الفرقةالعدليةالمنيهلة);2;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;الفرقةالعدليةالمنيهلة;All Call;dmr:11094004@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129148;2025-04-19 15:43:14.050;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129149;2025-04-19 15:43:16.930;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (الفرقةالعدليةالمنيهلة);2;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;الفرقةالعدليةالمنيهلة;All Call;dmr:11094004@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129150;2025-04-19 15:43:27.150;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;3;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز مرور أريانة;VOIX TUNIS;dmr:11063004@subscribers.global;dmr:6505@subscribers.global;17826016;0
129151;2025-04-19 15:44:19.983;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;2;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;16777016;VOIX TUNIS;dmr:16777016@subscribers.global;dmr:6505@subscribers.global;17826016;0
129152;2025-04-19 15:44:25.013;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;2;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز امن عمومي قنطرة بنزرت;VOIX TUNIS;dmr:11062022@subscribers.global;dmr:6505@subscribers.global;17826016;0
129153;2025-04-19 15:48:38.327;1;bc0599df84a340d6a428da8322e22082;Central;511TSD0640;VOIX HAWARIA;NULL;NULL;;0;0;3;Canal 1 (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;سيارة أمن عمومي زاوية المقايز29562;VOIX HAWARIA;dmr:11202063@subscribers.global;dmr:16448250@subscribers.global;28311776;0
129154;2025-04-19 15:56:03.467;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1601020);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1601020;All Call;dmr:1601020@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129155;2025-04-19 15:56:06.037;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1601020);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1601020;All Call;dmr:1601020@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129156;2025-04-19 15:56:14.810;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الابحاث و التفتيش المنيهلة);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الابحاث و التفتيش المنيهلة;All Call;dmr:11094000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129157;2025-04-19 15:56:19.433;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1601020);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1601020;All Call;dmr:1601020@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129158;2025-04-19 15:56:22.607;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1604028;VOIX TUNIS;dmr:1604028@subscribers.global;dmr:6505@subscribers.global;17826016;0
129159;2025-04-19 15:56:22.607;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1604028);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1604028;All Call;dmr:1604028@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129160;2025-04-19 15:56:25.250;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (1601020);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;1601020;All Call;dmr:1601020@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129161;2025-04-19 15:56:29.087;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الابحاث و التفتيش المنيهلة);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الابحاث و التفتيش المنيهلة;All Call;dmr:11094000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129162;2025-04-19 15:56:33.403;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129163;2025-04-19 15:56:37.790;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الابحاث و التفتيش المنيهلة);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الابحاث و التفتيش المنيهلة;All Call;dmr:11094000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129164;2025-04-19 15:56:40.363;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129165;2025-04-19 15:56:45.590;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الابحاث و التفتيش المنيهلة);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الابحاث و التفتيش المنيهلة;All Call;dmr:11094000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129166;2025-04-19 15:56:49.260;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129167;2025-04-19 15:56:56.500;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;GEANT مركز الفضاء التجاري;VOIX TUNIS;dmr:11062032@subscribers.global;dmr:6505@subscribers.global;17826016;0
129168;2025-04-19 15:56:59.867;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الابحاث و التفتيش المنيهلة);7;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الابحاث و التفتيش المنيهلة;All Call;dmr:11094000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129169;2025-04-19 15:57:06.643;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات المنيهلة);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات المنيهلة;All Call;dmr:11092001@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129170;2025-04-19 15:57:13.600;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الابحاث و التفتيش المنيهلة);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الابحاث و التفتيش المنيهلة;All Call;dmr:11094000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129171;2025-04-19 15:57:47.017;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات منطقة المنيهلة;VOIX TUNIS;dmr:11092017@subscribers.global;dmr:6505@subscribers.global;17826016;0
129172;2025-04-19 15:57:47.017;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات منطقة المنيهلة);6;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات منطقة المنيهلة;All Call;dmr:11092017@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129173;2025-04-19 15:57:52.517;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (فرقة الابحاث و التفتيش المنيهلة);5;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;فرقة الابحاث و التفتيش المنيهلة;All Call;dmr:11094000@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129174;2025-04-19 15:57:57.043;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة عمليات منطقة المنيهلة);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة عمليات منطقة المنيهلة;All Call;dmr:11092017@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129175;2025-04-19 15:58:25.720;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز أمن عمومي 02 مارس;VOIX TUNIS;dmr:11072053@subscribers.global;dmr:6505@subscribers.global;17826016;0
129176;2025-04-19 15:58:25.720;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (مركز أمن عمومي 02 مارس);1;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز أمن عمومي 02 مارس;All Call;dmr:11072053@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129177;2025-04-19 15:58:46.720;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;;0;0;1;Tunis (1:1);0;0;0;3;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة منطقة حي التضامن;VOIX TUNIS;dmr:11072025@subscribers.global;dmr:6505@subscribers.global;17826016;0
129178;2025-04-19 15:58:46.720;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة منطقة حي التضامن);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة منطقة حي التضامن;All Call;dmr:11072025@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129179;2025-04-19 15:58:52.303;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (مركز أمن عمومي 02 مارس);3;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;مركز أمن عمومي 02 مارس;All Call;dmr:11072053@subscribers.global;dmr:all@wides.17826016.global;17826016;0
129180;2025-04-19 15:58:57.160;1;bc0599df84a340d6a428da8322e22082;Central;511TSD4885;VOIX TUNIS;NULL;NULL;All Call;1;0;5;Tunis (1:1) (قاعة منطقة حي التضامن);4;0;0;0;NULL;NULL;NULL;NULL;NULL;0;NULL;0;;قاعة منطقة حي التضامن;All Call;dmr:11072025@subscribers.global;dmr:all@wides.17826016.global;17826016;0
